feature,rawIC_fold2,rawIC_fold3,rawIC_pooled,rawIC_valid,residIC_fold2,residIC_fold3,residIC_valid,pool_pass
F3_z60_num23,-0.0010712528253362691,0.0002313531143542199,-0.0004199498554910246,-0.0008729377904530284,0.00012956843229043388,-0.0002294824701778764,4.023980411268092e-06,False
F3_z60_num24,0.00021745438163728268,0.00013370160617796127,0.00017557799390762198,-5.775328131612187e-05,-5.374972063182325e-06,-2.4163667270655958e-05,0.005346447402610437,False
F3_z60_num25,0.0006599294833911491,0.0006668169014262785,0.0006633731924087138,-0.0006298523715973916,0.001311143454784214,0.0005845894180922377,0.0044275208963226,False
F3_z60_num26,0.008969625932207903,0.0018881994429305567,0.00542891268756923,0.01048870319033641,0.022128558750167674,0.004569406334789249,0.007843601428127853,False
F3_z60_num27,0.007822438087981508,0.0040553641543935775,0.0059389011211875425,0.008100452013854693,0.01813260570950986,0.0020857715097886646,0.0028525950929564974,False
F3_z60_num28,-0.0017676006033628263,-0.002019354665595718,-0.0018934776344792723,0.00420853479205566,0.007530549725307091,0.016165105828324044,0.009107989837400443,False
F3_z60_num29,0.007597560282932345,0.007560029679348826,0.007578794981140585,0.01570606638535236,0.006352472170332289,-0.010941849014729754,-0.0016135619913133087,False
F3_z60_num30,-0.008410980398528148,-0.00950594072289227,-0.008958460560710209,-0.008831562329468353,0.08018974676024375,0.005837362812732931,0.010890102235410341,False
F3_z60_num31,-0.016872200889755884,-0.012376168601008474,-0.014624184745382178,-0.005681779144991933,0.033854098798572374,0.036408218224533745,0.018551953392063687,True
F3_z60_num32,-0.014758023682026335,-0.010970654835391992,-0.012864339258709164,-0.003923955530248107,0.02342160668143276,0.023040617685051907,0.010888627724262499,True
F3_z60_num33,-0.013973855705584924,-0.013565044720741371,-0.013769450213163148,-0.004541134800459085,0.0186652895139541,0.02193105667987256,0.011137917654358039,True
F3_z60_num34,0.005347791276813704,0.02129989259725537,0.013323841937034538,0.014324629660960365,-0.05482864785561254,-0.07172674375222136,-0.07161207843444808,True
F3_z60_num35,0.007372026857106378,0.016167434994008238,0.011769730925557309,0.009008285869824564,-0.04171446488317074,-0.060837281741077685,-0.04964136426912472,True
F3_z60_num36,0.0073432556426554175,0.012167750591481386,0.009755503117068402,0.006446547103212584,-0.033734377678716385,-0.04552803283934844,-0.040060027987839364,False
F3_z60_num37,-0.005198086419046018,0.004178064645826319,-0.0005100108866098493,-0.0032954634000703638,0.012600595068545073,-0.03424493788408668,-0.021756410475159593,False
F3_z60_num38,-0.02344530412473747,-0.05218983995015503,-0.03781757203744625,-0.021807374331314796,0.07066251045527838,0.11966929667930698,0.10195030431113543,True
F3_z60_num39,-0.02392955134337261,-0.03765242330631427,-0.03079098732484344,-0.017259362378797122,0.09019582929870647,0.13372310273921761,0.10177240409813802,True
F3_z60_num40,-0.0251582616266306,-0.016802064787179372,-0.020980163206904986,-0.006146339659796469,0.1263585296477301,0.1608687087626685,0.10261284450725297,True
F3_z60_num41,-0.034091575609611055,-0.05603075099738672,-0.04506116330349889,-0.020950650114646786,0.07837944114051912,0.1205174213161646,0.0999338161777458,True
F3_z60_num42,-0.017331453310386175,-0.009587913717129646,-0.013459683513757911,-0.0029902792543039444,0.10677934995969375,0.12846478168177955,0.0767835331122405,True
F3_z60_num43,-0.01924477738901392,-0.025458902761541134,-0.022351840075277525,-0.00819556919283386,0.06753964804246297,0.05264265733887919,0.04195586986767644,True
F3_z60_num44,0.00016613428816268977,-0.010691169322862248,-0.005262517517349779,0.0021453103603198682,0.02285880481777304,0.012853350868463672,0.021674818944922302,False
F3_z60_num45,-0.00455955938585056,-0.016408185837939075,-0.010483872611894818,-0.00678312198040134,0.039783741010054385,0.02178276469727051,0.020291805441451736,True
F3_z60_num46,-0.013475021236189814,0.00033408592298984755,-0.0065704676565999836,0.0023701525245678934,0.0003253941111800282,-0.02639471741192987,-0.010690857737904048,False
F3_z60_num47,-0.021098094504937027,-0.024443000485182168,-0.0227705474950596,-0.008755871807005761,0.032433121476053164,0.04974887738474787,0.04821090042933604,True
F3_z60_num48,-0.024162495706258585,-0.029070492811005325,-0.026616494258631954,-0.009327098880285966,0.03911525236166081,0.07507626851687212,0.0670722726984223,True
F3_z60_num49,-0.028460887700867063,-0.016416159868579257,-0.02243852378472316,-0.0033274534803519676,0.04722783701121132,0.03849577846385454,0.04848839908886253,True
F3_z60_num50,-0.02954914552566512,-0.018070649472622127,-0.023809897499143626,-0.00472916332368635,0.05223690603099038,0.04599715460307106,0.054407880481227924,True
F3_z60_num51,-0.028556169962433715,-0.012698523098667,-0.02062734653055036,-0.002740080968101627,0.049551280468721245,0.039486361530985295,0.04647392484045659,True
F3_z60_num52,-0.025249488783252887,-0.006541941368183008,-0.015895715075717947,0.0009417702407707529,0.039631433145094486,0.0187643390360309,0.022062393823010246,True
F3_z60_num53,-0.00010735245603418052,0.016780327657166482,0.00833648760056615,0.012624226070654838,-0.014101145027649033,-0.0812390445673014,-0.05727076869240381,False
F3_z60_num54,-0.003798880424555462,0.008480106776602213,0.002340613176023375,0.006209119317220265,-0.01662212840864337,-0.054536324196786064,-0.02574140715947424,False
F3_z60_num55,-0.0070898435669066034,0.006717485852219161,-0.00018617885734372114,0.006012019143505808,0.0768056693611677,0.045030818153276864,0.01948912111266821,False
F3_z60_num56,-0.010144143888191083,0.01790640409721508,0.003881130104511999,-0.0004995106727794332,0.03407809769017923,0.03808082702655432,0.011308444038400079,False
F3_z60_num57,0.0033456167860892298,0.03704483579974675,0.020195226292917992,0.017561465950763553,-0.0569173227829601,-0.1383811740235899,-0.09953633704058784,True
F3_z60_num58,-0.015224916655872481,-0.006219959255415556,-0.010722437955644018,-0.0031262300518551237,0.09823029286558722,0.12356298941840696,0.07262778716803138,True
F3_z60_num59,-0.006206144236318317,0.007103152412122932,0.00044850408790230757,-0.00029216321377989,0.02311287284926834,-0.001268482768652213,-0.004134696194978659,False
F3_z60_num60,-0.002319235617664363,0.015068176405866903,0.00637447039410127,0.011160478928360132,0.0031370160178106374,-0.06233649080610729,-0.04114604339811651,False
F3_z60_num61,-0.0031872173758680307,0.01802094817504307,0.007416865399587519,0.011394856304434651,0.0015401769265634365,-0.0591500998703715,-0.04156068372481383,False
F3_z60_num62,-0.007140071983776413,-0.0018838914862850898,-0.0045119817350307515,-0.0022893416525995463,0.021396320808665034,0.02053001742393074,0.018616931232023327,False
F3_z60_num63,0.001246295734517711,0.0030922508680558316,0.0021692733012867713,0.0009026181376509033,-0.029398363465518915,0.0018075184273153497,0.001971177719552094,False
F3_z60_num64,-0.016922444388128736,-0.01459480402514552,-0.01575862420663713,-0.0059564479385137625,0.04788068161771672,0.05721090229393229,0.039788721677425136,True
F3_z60_num65,-0.009272683025606894,-0.005099921396468767,-0.00718630221103783,-0.0068823806139903495,-0.0026016226993140117,0.02393193348231011,0.019222483777316193,False
F3_z60_num66,-0.021798712622130963,-0.02700615754730283,-0.024402435084716897,-0.016796710533910453,0.08729677088207269,0.11799075047000275,0.0709905722587663,True
F3_z60_num67,-0.001829546833406788,-0.025100796800988995,-0.013465171817197892,-0.014604858334516692,-0.023469492913556295,0.0044040734451775395,0.029753956265711482,True
F3_z60_num68,-0.027362572990871983,-0.03840805804295282,-0.0328853155169124,-0.0218973277421833,0.10665344508826147,0.14569084869926524,0.09482115156495989,True
F3_z60_num69,-0.025625800274645404,-0.036432100831509835,-0.031028950553077618,-0.02157086853386829,0.10701261114093587,0.15086371788048206,0.09644934178544583,True
F3_z60_num70,-0.0016268869376356943,-0.02279449640784873,-0.012210691672742214,-0.007375047932175044,-0.02424001661553584,-0.008648650069205266,0.017691805895673325,True
F3_z60_num71,-0.01872901136168967,-0.018854512832146644,-0.018791762096918158,-0.008478600891024077,0.006407146721035437,0.008411863237763125,0.024740108600214073,True
F3_z60_num72,-0.021375505754660917,-0.043688416291133056,-0.03253196102289699,-0.019041445473152827,0.0663082944288669,0.1002916510769906,0.08604427502214888,True
F3_z60_num73,-0.018027300046955345,-0.0361822753790106,-0.027104787712982973,-0.014728592632684745,0.08274386511860865,0.11612097297369844,0.09493869525101668,True
F3_z60_num74,-0.017970981099049384,-0.03934420822770254,-0.028657594663375963,-0.015160187480386821,0.07477164714881569,0.12614080427690266,0.10604926888092836,True
F3_z60_num75,-0.018211717340414543,-0.023452001199726576,-0.020831859270070557,-0.004285143465818188,0.07013408281175369,0.07372762133988935,0.06396809913384842,True
F3_z60_num76,-0.016146104275980278,-0.036354693457477764,-0.026250398866729023,-0.015877316554740763,0.0485648459650247,0.08740683254450714,0.07948588763858293,True
F3_z60_num77,-0.021496786441558748,-0.02557938700150274,-0.023538086721530745,-0.01270263116373324,0.07212663218388135,0.06531640842209212,0.08028204704023013,True
F3_z60_num78,-0.003936312554225026,0.008389568757963251,0.0022266281018691126,0.0009760440764151947,0.008230142359440315,-0.018430502474774773,-0.013415476476995373,False
F3_z60_num79,-0.00712532055007289,-0.0012738858568349578,-0.0041996032034539235,0.003350923368309219,0.010599201108225386,-0.026219185606579116,-9.90941912609726e-05,False
F3_z60_num80,-0.005753363419818472,-0.009429338108677703,-0.007591350764248087,-0.004721651575815254,0.044039631902090634,0.03538451977767897,0.04275237013645113,False
F3_z60_num81,-0.009764192613981551,-0.008695420650115287,-0.009229806632048419,-0.005735296258055422,0.05720090431256212,0.048646746056668695,0.04950883005194595,False
F3_z60_num82,-0.014986022430197175,-0.011119872178479998,-0.013052947304338586,-0.004731563279368934,0.025648953695661617,0.03441447498288194,0.01887731686416519,True
F3_z60_num83,-0.01611365941496486,-0.0107250307912896,-0.01341934510312723,-0.006119564310060935,0.03549196861464671,0.04829000859703541,0.027334475066012557,True
F3_z60_num84,-0.021211438574254254,-0.02609864728415369,-0.023655042929203972,-0.010612946622213484,0.045591123258707164,0.057455001486696404,0.04832372977228476,True
F3_z60_num85,-0.023331623438452742,-0.02283861528702557,-0.023085119362739156,-0.008947760530363265,0.0844440612521703,0.05101717865288956,0.04811358221915519,True
F3_z60_num86,-0.024340611387816388,-0.028813689801945784,-0.026577150594881086,-0.009878891924772091,0.05921027547805844,0.06655387439230867,0.052708236438233955,True
F3_z60_num87,-0.015637763824373808,-0.024830250976089895,-0.020234007400231853,-0.003835059280244566,0.06591479834575126,0.051426847188620624,0.03307086349800704,True
F3_z60_num88,-0.0027948913072178435,-0.013792111962168202,-0.008293501634693022,-0.003635825273882614,0.021306716806713928,0.04774650157027242,0.02347520052047882,False
F3_z60_num89,0.0024690133012948545,-0.003017092721126735,-0.0002740397099159403,-0.003225030649517718,0.0014955678784440854,0.0078057538411693385,0.0013859631965616672,False
F3_z60_num90,-0.029985476956014,-0.028243543619485792,-0.029114510287749897,-0.010076086569799202,0.09204781377989452,0.15230793128024026,0.10762406564269103,True
F3_z60_num91,-0.01835917567525723,-0.011249939967149989,-0.01480455782120361,0.000878792069123595,0.0429351063984438,0.07720756286239554,0.05214717621141065,True
F3_z60_num92,-0.014185981427958114,-0.009755216505883565,-0.01197059896692084,-0.0019305143552573933,0.1061614780850165,0.0365922235750601,0.031581178652750105,True
F3_z60_num93,-0.006396001760254627,-0.009933402582836613,-0.00816470217154562,-9.45209808679428e-05,0.05602163151508199,0.022732873014698986,0.016965439153498626,False
F3_z60_num94,0.0027281461596116185,-0.01964637530073569,-0.008459114570562035,-0.007178323442960305,-0.0024950815243150746,0.0024475434587492794,0.021454403205813717,False
F3_z60_num95,0.01041227430011374,-0.00404953602613747,0.003181369136988135,-0.0024908965561222392,-0.04281962095678546,-0.030437437324197496,-0.014467071193329665,False
F3_z60_num96,-0.010781203241362641,-0.0207758269416169,-0.01577851509148977,-0.006557757032320352,0.05113181419156514,0.04532439611046271,0.03576939609395982,True
F3_z60_num97,-0.017058317920777295,-0.02853838020528332,-0.022798349063030306,-0.010726662706377621,0.06304666713546907,0.06537049471273954,0.04839130297677347,True
F3_z60_num98,0.002046705033181238,-0.008799263690933201,-0.0033762793288759814,-0.0012640912759146444,0.020138375315702846,0.014985158165365161,0.014360261362751519,False
F4_rank_num8,-0.055692624934579694,-0.056376711707091264,-0.05603466832083548,-0.0868073384045012,0.4739998176388844,0.46591985558359,0.3111289163271289,True
F4_rank_num11,-0.053318102370169915,-0.056034796573052534,-0.054676449471611224,-0.07532404319472157,0.3850667475033774,0.4095782968371952,0.31733284526210026,True
F4_rank_num57,0.05848070533908237,0.061473929347173,0.05997731734312768,0.05127463796743273,-0.25444840999446466,-0.2782355603188568,-0.28218412233147755,True
F4_rank_num41,-0.044975936529037676,-0.06630883264752944,-0.055642384588283564,-0.04261965885023125,0.30464393049375443,0.2722174263090835,0.29452756197247115,True
F4_rank_num90,-0.05187504619862439,-0.04117737613290437,-0.04652621116576438,-0.053787793463125705,0.2964562585805456,0.3357143459305313,0.2860576401622327,True
F4_rank_num68,-0.0476181931412367,-0.02983801838643388,-0.038728105763835285,-0.07552636498485547,0.3048879953446941,0.34419343914839484,0.1705572241231113,True
F4_rank_num39,-0.047028434397411265,-0.05471443048737586,-0.05087143244239356,-0.050852604091768575,0.1969787852918394,0.25050878679357885,0.29413484943150064,True
F4_rank_num40,-0.04429331331825606,-0.02032071734278104,-0.03230701533051855,-0.026776369261225237,0.2876874518487217,0.25725998533308087,0.2209651841067718,True
F4_rank_num73,-0.031089270673757628,-0.04520810344354231,-0.03814868705864997,-0.051067905530784545,0.23220363216918996,0.24614634477799943,0.27876955176863305,True
F4_rank_num47,-0.03763993898089101,-0.03720674364471101,-0.037423341312801006,-0.03178008908640543,0.19324308319941755,0.18041655735643738,0.1978536825804059,True
F4_rank_num53,0.024587625721065386,0.016213586087785784,0.020400605904425585,0.049554765309252395,-0.22670850604956322,-0.24574993764138728,-0.15862834907471707,True
F4_rank_num72,-0.04235116022742494,-0.05860607356948992,-0.05047861689845743,-0.059058311494523896,0.1474287848927742,0.23350227112059135,0.2753798668064339,True
F4_rank_num48,-0.03546998899067218,-0.028919198699160202,-0.032194593844916186,-0.02644549145566508,0.15757117852743757,0.16701201433351162,0.1894973147214139,True
F4_rank_num74,-0.03803582513864398,-0.046982794579167944,-0.04250930985890596,-0.061316295182465994,0.23246713547936396,0.2853242472025303,0.3160291171142751,True
F4_rank_num86,-0.03432848222086888,-0.03662995848423218,-0.03547922035255053,-0.029728951644555773,0.12935228560635734,0.17496569549396782,0.15362290953902158,True
F4_rank_num38,-0.038618172957882675,-0.06578653393159349,-0.05220235344473809,-0.05924038748144,0.14476764615736007,0.2109953544121704,0.29723191446341746,True
F4_rank_num50,-0.04031676537954988,-0.03112156250787592,-0.0357191639437129,0.0028345516411632937,0.08962361644794561,0.037629147077153854,0.10530447016844029,True
F4_rank_num3,0.03799410228003504,0.03674857237663095,0.03737133732833299,0.03920063658498065,-0.07092754566072676,-0.1643097588048305,-0.14025082846708078,True
F4_rank_num42,-0.03436436421395867,-0.011575313433617155,-0.022969838823787912,-0.01344754286877935,0.2381208839022217,0.17437071313363067,0.15382941973745146,True
F4_rank_num71,0.023597640133932868,0.0017189482572068488,0.012658294195569858,0.0507893152445961,-0.23633793943504405,-0.25430349061487445,-0.12717837971711937,True
F4_rank_num87,-0.02812415171251037,-0.026662144059180833,-0.0273931478858456,-0.016279913765423277,0.17118208965082823,0.12046141077286526,0.0961403443981808,True
F4_rank_num49,-0.039378607495563454,-0.027907346425945306,-0.033642976960754384,0.0008250975536664138,0.103091078618784,0.05223152679836136,0.09191745269006385,True
F4_rank_num4,0.026687084932283448,0.011320101294739883,0.019003593113511665,0.008155347031576736,0.001838916422726081,-0.030828894969016588,-0.014308780932680579,True
F4_rank_num55,-0.03193879969910013,-0.00897470138921015,-0.02045675054415514,-0.004891234406990586,0.1855304091831334,0.13446812727209886,0.11458603494266864,True
F4_rank_num85,-0.027223547144830055,-0.02008097627286097,-0.02365226170884551,-0.01809716260554267,0.15072714818595562,0.1202578232676692,0.10389385036825957,True
F4_rank_num75,-0.023687488808281122,-0.03498444507334242,-0.02933596694081177,-0.013412267766806747,0.1614800749308894,0.11332179746730434,0.1773030068359577,True
F4_rank_num56,-0.011742091150698027,0.004532077470833699,-0.0036050068399321638,-0.04708986144162585,0.2050379569428272,0.24431918857445598,0.12956733502161494,False
F4_rank_num76,-0.03229444726760082,-0.0450988011296388,-0.038696624198619814,-0.05455997329684503,0.11516626522300066,0.21279700609910498,0.2515886654792893,True
F4_rank_num51,-0.03541196094212854,-0.022239148277928427,-0.028825554610028482,0.010495943467418205,0.05471446054103593,0.0019786101202839217,0.05697931512323814,True
F4_rank_num67,0.01825060375305164,-0.0030630391870429155,0.007593782283004362,0.041191066397587586,-0.20225688544080345,-0.21960218190092815,-0.10837408216679303,False
F4_rank_num88,-0.02079424814038798,-0.013014069237120052,-0.016904158688754015,-0.022498288843896846,0.12549244095575282,0.1419789772327753,0.06298590825740648,True
F4_rank_num61,0.02636380822070737,0.021876036461228744,0.024119922340968058,0.03334614490197222,-0.07161415416105604,-0.1620418807796511,-0.12877636976348736,True
F4_rank_num79,0.006830848239994514,0.017940097896028993,0.012385473068011753,0.012692828613796149,0.04289935505828121,-0.003085014006087584,0.010689004801401307,True
F4_rank_num1,0.02686123396896027,0.020880114294100454,0.023870674131530364,0.016959354505858004,-0.0743606104963855,-0.07604706779838814,-0.07575218948069137,True
F4_rank_num91,-0.021778855826203137,-0.012888354734876779,-0.017333605280539958,-0.025514793550242245,0.13358282573616592,0.18187243928706004,0.14971593447571613,True
F4_rank_num84,-0.02722277863022661,-0.027901094505094023,-0.027561936567660317,-0.03213991031403269,0.057757352933559415,0.13994152253040698,0.11716010227753364,True
F4_rank_num15,0.024407117257427866,0.011378648533860865,0.017892882895644367,0.0004696707776963239,-0.015610842007904868,-0.011149044007910213,-0.04793949625650202,True
F4_rank_num60,0.025880977991404257,0.01896332884984743,0.022422153420625843,0.02999583398445849,-0.0587862403337402,-0.15439211859505306,-0.11565304019567928,True
F4_rank_num64,-0.020556592304931582,-0.01851614520342313,-0.019536368754177358,-0.026967654612369076,0.07801198761183731,0.12998936783482623,0.10300805485513485,True
F4_rank_num43,-0.020968480878168317,-0.011982226824452616,-0.016475353851310465,-0.011047387221421106,0.16998603841998594,0.08012079625747492,0.07214455839040458,True
