window,time,baseline,method,alpha,history_w,distance_from_snapshot,baseline_ic,candidate_ic,delta,rank_correlation_to_baseline
official_valid,2987,exp021_full_valid_frozen,momentum,0.1,10,69,0.1810973896931449,0.19801389144726814,0.016916501754123237,0.9940575642264821
official_valid,2987,exp021_full_valid_frozen,momentum,0.15,10,69,0.1810973896931449,0.20650027817166103,0.025402888478516128,0.985114914231644
official_valid,2987,exp021_full_valid_frozen,shuffled,0.05,10,69,0.1810973896931449,0.17984770137456577,-0.001249688318579134,0.998645625144727
official_valid,2987,exp021_full_valid_frozen,shuffled,0.1,10,69,0.1810973896931449,0.1774539624860774,-0.0036434272070675067,0.9941240518840827
official_valid,2987,exp021_full_valid_frozen,shuffled,0.15,10,69,0.1810973896931449,0.17405237791352238,-0.007045011779622523,0.9855734266073208
official_valid,2988,exp021_full_valid_frozen,momentum,0.05,10,70,0.15742483670510216,0.16445434438172604,0.007029507676623886,0.9986546025510076
official_valid,2988,exp021_full_valid_frozen,momentum,0.1,10,70,0.15742483670510216,0.17167923030025337,0.01425439359515121,0.9940089953684983
official_valid,2988,exp021_full_valid_frozen,momentum,0.15,10,70,0.15742483670510216,0.17896523271174564,0.02154039600664348,0.9850211454049802
official_valid,2988,exp021_full_valid_frozen,shuffled,0.05,10,70,0.15742483670510216,0.1572640223442418,-0.00016081436086035072,0.9986586504056358
official_valid,2988,exp021_full_valid_frozen,shuffled,0.1,10,70,0.15742483670510216,0.15663731681370546,-0.000787519891396693,0.9941435707136959
official_valid,2988,exp021_full_valid_frozen,shuffled,0.15,10,70,0.15742483670510216,0.15536874814513985,-0.00205608855996231,0.9856004098756896
official_valid,2989,exp021_full_valid_frozen,momentum,0.05,10,71,0.17444756333090175,0.1815149344035308,0.007067371072629058,0.9986476086609606
official_valid,2989,exp021_full_valid_frozen,momentum,0.1,10,71,0.17444756333090175,0.1884256949340654,0.013978131603163663,0.9941032753150231
official_valid,2989,exp021_full_valid_frozen,momentum,0.15,10,71,0.17444756333090175,0.19534119526112603,0.020893631930224282,0.9853048185515221
official_valid,2989,exp021_full_valid_frozen,shuffled,0.05,10,71,0.17444756333090175,0.1743437034257191,-0.00010385990518266275,0.9986412126013928
official_valid,2989,exp021_full_valid_frozen,shuffled,0.1,10,71,0.17444756333090175,0.17377577853584109,-0.0006717847950606648,0.9940958568778371
official_valid,2989,exp021_full_valid_frozen,shuffled,0.15,10,71,0.17444756333090175,0.17272155476745768,-0.0017260085634440703,0.9855286143617137
official_valid,2990,exp021_full_valid_frozen,momentum,0.05,10,72,0.15199405342239616,0.15706104539300475,0.005066991970608586,0.9986474921532807
official_valid,2990,exp021_full_valid_frozen,momentum,0.1,10,72,0.15199405342239616,0.16188205436501552,0.009888000942619352,0.9940342177023579
official_valid,2990,exp021_full_valid_frozen,momentum,0.15,10,72,0.15199405342239616,0.16615451359704014,0.01416046017464398,0.9851649342433353
official_valid,2990,exp021_full_valid_frozen,shuffled,0.05,10,72,0.15199405342239616,0.15181418194360105,-0.00017987147879511278,0.9986465150631706
official_valid,2990,exp021_full_valid_frozen,shuffled,0.1,10,72,0.15199405342239616,0.15130232600171617,-0.0006917274206799939,0.994123061163774
official_valid,2990,exp021_full_valid_frozen,shuffled,0.15,10,72,0.15199405342239616,0.14991319790373775,-0.0020808555186584143,0.9856185006559948
official_valid,2991,exp021_full_valid_frozen,momentum,0.05,10,73,0.09367380273334255,0.09698527483409133,0.00331147210074878,0.9986501931120351
official_valid,2991,exp021_full_valid_frozen,momentum,0.1,10,73,0.09367380273334255,0.1001167838151696,0.0064429810818270455,0.9940314300110701
official_valid,2991,exp021_full_valid_frozen,momentum,0.15,10,73,0.09367380273334255,0.10307667534253352,0.009402872609190968,0.9851657768029641
official_valid,2991,exp021_full_valid_frozen,shuffled,0.05,10,73,0.09367380273334255,0.09375356126161576,7.975852827320218e-05,0.998646505628349
official_valid,2991,exp021_full_valid_frozen,shuffled,0.1,10,73,0.09367380273334255,0.09326792372486441,-0.0004058790084781466,0.9941435144930038
official_valid,2991,exp021_full_valid_frozen,shuffled,0.15,10,73,0.09367380273334255,0.09230442520097584,-0.0013693775323667112,0.985683144511175
official_valid,2992,exp021_full_valid_frozen,momentum,0.05,10,74,0.04935758682885549,0.053946846078423205,0.004589259249567712,0.9986485776457994
official_valid,2992,exp021_full_valid_frozen,momentum,0.1,10,74,0.04935758682885549,0.05887849777445372,0.009520910945598225,0.9940597095165838
official_valid,2992,exp021_full_valid_frozen,momentum,0.15,10,74,0.04935758682885549,0.06407205379809808,0.014714466969242584,0.9852180869567371
official_valid,2992,exp021_full_valid_frozen,shuffled,0.05,10,74,0.04935758682885549,0.049834915418517735,0.00047732858966224173,0.9986454118734577
official_valid,2992,exp021_full_valid_frozen,shuffled,0.1,10,74,0.04935758682885549,0.05002681243020111,0.0006692256013456147,0.9941196211791445
official_valid,2992,exp021_full_valid_frozen,shuffled,0.15,10,74,0.04935758682885549,0.050008100427109965,0.0006505135982544721,0.9855417166727747
official_valid,2993,exp021_full_valid_frozen,momentum,0.05,10,75,-0.009861593956996706,-0.008239462809023585,0.0016221311479731205,0.9986528313398316
official_valid,2993,exp021_full_valid_frozen,momentum,0.1,10,75,-0.009861593956996706,-0.006218372818124861,0.003643221138871845,0.9940631932228193
official_valid,2993,exp021_full_valid_frozen,momentum,0.15,10,75,-0.009861593956996706,-0.0035844584291822293,0.006277135527814477,0.9852180254295609
official_valid,2993,exp021_full_valid_frozen,shuffled,0.05,10,75,-0.009861593956996706,-0.011031838772005366,-0.0011702448150086604,0.9986390416691588
official_valid,2993,exp021_full_valid_frozen,shuffled,0.1,10,75,-0.009861593956996706,-0.012172008766978338,-0.0023104148099816323,0.9940680629480898
official_valid,2993,exp021_full_valid_frozen,shuffled,0.15,10,75,-0.009861593956996706,-0.01319920243159106,-0.003337608474594354,0.9854864077469814
official_valid,2994,exp021_full_valid_frozen,momentum,0.05,10,76,-0.04326146417409008,-0.04451793298027072,-0.0012564688061806398,0.9986445475308628
official_valid,2994,exp021_full_valid_frozen,momentum,0.1,10,76,-0.04326146417409008,-0.04575067261272118,-0.0024892084386310964,0.9940341606201977
official_valid,2994,exp021_full_valid_frozen,momentum,0.15,10,76,-0.04326146417409008,-0.04699417002246341,-0.003732705848373326,0.9852131658689947
official_valid,2994,exp021_full_valid_frozen,shuffled,0.05,10,76,-0.04326146417409008,-0.042880667823651346,0.0003807963504387363,0.9986418644367637
official_valid,2994,exp021_full_valid_frozen,shuffled,0.1,10,76,-0.04326146417409008,-0.04232694801818979,0.000934516155900289,0.9941280064252089
official_valid,2994,exp021_full_valid_frozen,shuffled,0.15,10,76,-0.04326146417409008,-0.04130671229359413,0.0019547518804959516,0.9856134743013495
official_valid,2995,exp021_full_valid_frozen,momentum,0.05,10,77,-0.10375102439864552,-0.10506941446729132,-0.0013183900686458,0.9986518772501637
official_valid,2995,exp021_full_valid_frozen,momentum,0.1,10,77,-0.10375102439864552,-0.10601501988787881,-0.0022639954892332975,0.9940510334836684
official_valid,2995,exp021_full_valid_frozen,momentum,0.15,10,77,-0.10375102439864552,-0.10687020394559806,-0.0031191795469525385,0.9852050334022306
official_valid,2995,exp021_full_valid_frozen,shuffled,0.05,10,77,-0.10375102439864552,-0.1031226065791394,0.0006284178195061219,0.9986386839418082
official_valid,2995,exp021_full_valid_frozen,shuffled,0.1,10,77,-0.10375102439864552,-0.10189959290168402,0.0018514314969615003,0.9940516057498588
official_valid,2995,exp021_full_valid_frozen,shuffled,0.15,10,77,-0.10375102439864552,-0.10000114201553775,0.003749882383107764,0.9853656093127537
official_valid,2996,exp021_full_valid_frozen,momentum,0.05,10,78,-0.1356539286695712,-0.14127962142036232,-0.005625692750791111,0.9986519648914018
official_valid,2996,exp021_full_valid_frozen,momentum,0.1,10,78,-0.1356539286695712,-0.14712928776587603,-0.011475359096304816,0.9940947086724861
official_valid,2996,exp021_full_valid_frozen,momentum,0.15,10,78,-0.1356539286695712,-0.15291899446453497,-0.017265065794963758,0.9853251364218312
official_valid,2996,exp021_full_valid_frozen,shuffled,0.05,10,78,-0.1356539286695712,-0.13523787299352746,0.00041605567604374727,0.9986470351843566
official_valid,2996,exp021_full_valid_frozen,shuffled,0.1,10,78,-0.1356539286695712,-0.13429842409612863,0.0013555045734425786,0.9941516380060452
official_valid,2996,exp021_full_valid_frozen,shuffled,0.15,10,78,-0.1356539286695712,-0.13278998902605046,0.0028639396435207465,0.9856435756236074
official_valid,2997,exp021_full_valid_frozen,momentum,0.05,10,79,-0.09296496002459748,-0.10178371343850179,-0.008818753413904312,0.9986513283352444
official_valid,2997,exp021_full_valid_frozen,momentum,0.1,10,79,-0.09296496002459748,-0.11098023075583333,-0.01801527073123585,0.9940960024145147
official_valid,2997,exp021_full_valid_frozen,momentum,0.15,10,79,-0.09296496002459748,-0.12066209835909454,-0.027697138334497065,0.9853370592465326
official_valid,2997,exp021_full_valid_frozen,shuffled,0.05,10,79,-0.09296496002459748,-0.09328296489728717,-0.000318004872689695,0.9986403957689324
official_valid,2997,exp021_full_valid_frozen,shuffled,0.1,10,79,-0.09296496002459748,-0.09342494608953653,-0.0004599860649390497,0.9941150702895685
official_valid,2997,exp021_full_valid_frozen,shuffled,0.15,10,79,-0.09296496002459748,-0.09302245614170851,-5.749611711103331e-05,0.9855677299063778
official_valid,2998,exp021_full_valid_frozen,momentum,0.05,10,80,0.029304710241155402,0.032739898046799734,0.0034351878056443318,0.9986563052517269
official_valid,2998,exp021_full_valid_frozen,momentum,0.1,10,80,0.029304710241155402,0.036108603646680254,0.006803893405524852,0.99408546275586
official_valid,2998,exp021_full_valid_frozen,momentum,0.15,10,80,0.029304710241155402,0.03978247626010447,0.010477766018949067,0.9853516110239809
official_valid,2998,exp021_full_valid_frozen,shuffled,0.05,10,80,0.029304710241155402,0.029899080330383104,0.0005943700892277019,0.9986407206236824
official_valid,2998,exp021_full_valid_frozen,shuffled,0.1,10,80,0.029304710241155402,0.030333824905794046,0.0010291146646386438,0.9940967164026927
official_valid,2998,exp021_full_valid_frozen,shuffled,0.15,10,80,0.029304710241155402,0.030742799946512116,0.001438089705356714,0.9855277290802259
official_valid,2999,exp021_full_valid_frozen,momentum,0.05,10,81,0.07223009256056195,0.07934943067392398,0.007119338113362031,0.9986477129212207
official_valid,2999,exp021_full_valid_frozen,momentum,0.1,10,81,0.07223009256056195,0.08671585275246298,0.014485760191901023,0.9940913931994204
official_valid,2999,exp021_full_valid_frozen,momentum,0.15,10,81,0.07223009256056195,0.09463031651133799,0.022400223950776038,0.9853319101999338
official_valid,2999,exp021_full_valid_frozen,shuffled,0.05,10,81,0.07223009256056195,0.072772973907857,0.0005428813472950489,0.9986393925309353
official_valid,2999,exp021_full_valid_frozen,shuffled,0.1,10,81,0.07223009256056195,0.0729501236686361,0.0007200311080741428,0.9940537091809905
official_valid,2999,exp021_full_valid_frozen,shuffled,0.15,10,81,0.07223009256056195,0.0729390663491825,0.0007089737886205455,0.9854384792591301
official_valid,3000,exp021_full_valid_frozen,momentum,0.05,10,82,0.03541189029719609,0.0388714426390274,0.003459552341831311,0.9986519892386344
official_valid,3000,exp021_full_valid_frozen,momentum,0.1,10,82,0.03541189029719609,0.04221916444455414,0.006807274147358051,0.9940263365088569
official_valid,3000,exp021_full_valid_frozen,momentum,0.15,10,82,0.03541189029719609,0.045761541905422046,0.010349651608225957,0.9851654187222564
official_valid,3000,exp021_full_valid_frozen,shuffled,0.05,10,82,0.03541189029719609,0.03465817547346732,-0.0007537148237287683,0.9986322906796069
official_valid,3000,exp021_full_valid_frozen,shuffled,0.1,10,82,0.03541189029719609,0.033608675673344704,-0.0018032146238513846,0.9940162962625076
official_valid,3000,exp021_full_valid_frozen,shuffled,0.15,10,82,0.03541189029719609,0.03216358298749622,-0.003248307309699869,0.9853309287792816
official_valid,3001,exp021_full_valid_frozen,momentum,0.05,10,83,0.10631654860474815,0.11305835621361854,0.006741807608870387,0.9986367954238027
official_valid,3001,exp021_full_valid_frozen,momentum,0.1,10,83,0.10631654860474815,0.1200820005810688,0.013765451976320647,0.9940249603097379
official_valid,3001,exp021_full_valid_frozen,momentum,0.15,10,83,0.10631654860474815,0.1270820455396308,0.020765496934882638,0.9851584599107434
official_valid,3001,exp021_full_valid_frozen,shuffled,0.05,10,83,0.10631654860474815,0.10551147470449183,-0.0008050739002563173,0.9986416536022138
official_valid,3001,exp021_full_valid_frozen,shuffled,0.1,10,83,0.10631654860474815,0.10418619017772636,-0.002130358427021792,0.9940909801427372
official_valid,3001,exp021_full_valid_frozen,shuffled,0.15,10,83,0.10631654860474815,0.10219942130911742,-0.0041171272956307264,0.985519051918221
official_valid,3002,exp021_full_valid_frozen,momentum,0.05,10,84,0.06997363087937906,0.07882259160607824,0.008848960726699176,0.9986565550588782
official_valid,3002,exp021_full_valid_frozen,momentum,0.1,10,84,0.06997363087937906,0.08833439958773034,0.01836076870835128,0.9940746582339034
official_valid,3002,exp021_full_valid_frozen,momentum,0.15,10,84,0.06997363087937906,0.09822562085561484,0.028251989976235778,0.985144718496947
official_valid,3002,exp021_full_valid_frozen,shuffled,0.05,10,84,0.06997363087937906,0.07020569939552852,0.00023206851614945845,0.9986533443389704
official_valid,3002,exp021_full_valid_frozen,shuffled,0.1,10,84,0.06997363087937906,0.07003380250158042,6.017162220135763e-05,0.9941185340095655
official_valid,3002,exp021_full_valid_frozen,shuffled,0.15,10,84,0.06997363087937906,0.06976812344078981,-0.0002055074385892558,0.9854986834855122
official_valid,3003,exp021_full_valid_frozen,momentum,0.05,10,85,-0.020236244318343834,-0.0244597740786732,-0.004223529760329366,0.99866867822409
official_valid,3003,exp021_full_valid_frozen,momentum,0.1,10,85,-0.020236244318343834,-0.029029447421434852,-0.008793203103091018,0.9940637932277326
official_valid,3003,exp021_full_valid_frozen,momentum,0.15,10,85,-0.020236244318343834,-0.0340887506032751,-0.013852506284931263,0.9851272541031227
official_valid,3003,exp021_full_valid_frozen,shuffled,0.05,10,85,-0.020236244318343834,-0.02091065025356553,-0.0006744059352216947,0.9986464282352252
official_valid,3003,exp021_full_valid_frozen,shuffled,0.1,10,85,-0.020236244318343834,-0.02169772861271738,-0.0014614842943735454,0.9941007643768077
official_valid,3003,exp021_full_valid_frozen,shuffled,0.15,10,85,-0.020236244318343834,-0.022405160038465762,-0.002168915720121928,0.9854741668117083
official_valid,3004,exp021_full_valid_frozen,momentum,0.05,10,86,0.054351318038981127,0.050463698681015225,-0.003887619357965902,0.9986615961580971
official_valid,3004,exp021_full_valid_frozen,momentum,0.1,10,86,0.054351318038981127,0.04619249811535314,-0.008158819923627984,0.9940679850398957
official_valid,3004,exp021_full_valid_frozen,momentum,0.15,10,86,0.054351318038981127,0.04142357603248183,-0.012927742006499293,0.9851963620042775
official_valid,3004,exp021_full_valid_frozen,shuffled,0.05,10,86,0.054351318038981127,0.05332617257587359,-0.0010251454631075366,0.9986363865580451
official_valid,3004,exp021_full_valid_frozen,shuffled,0.1,10,86,0.054351318038981127,0.05196115997819279,-0.002390158060788336,0.9941147482858468
official_valid,3004,exp021_full_valid_frozen,shuffled,0.15,10,86,0.054351318038981127,0.05033122519445385,-0.004020092844527277,0.9855482142003708
official_valid,3005,exp021_full_valid_frozen,momentum,0.05,10,87,0.07723091108208158,0.0795939673556089,0.002363056273527328,0.9986396921854716
official_valid,3005,exp021_full_valid_frozen,momentum,0.1,10,87,0.07723091108208158,0.08219489152340277,0.004963980441321195,0.9940274677459245
official_valid,3005,exp021_full_valid_frozen,momentum,0.15,10,87,0.07723091108208158,0.08461254235247602,0.0073816312703944426,0.9851513207029133
official_valid,3005,exp021_full_valid_frozen,shuffled,0.05,10,87,0.07723091108208158,0.07681536394362978,-0.0004155471384517939,0.9986382410927758
official_valid,3005,exp021_full_valid_frozen,shuffled,0.1,10,87,0.07723091108208158,0.07608383803534245,-0.001147073046739125,0.9940548885729169
